model,dataset,trainer_configuration,fold,test_setting,row_type,case_id,source_case_id,patient_id,series_id,contrast_label,contrast,segment,n_cases,volume_ml,DSC,IoU,HD95_mm,ASSD_mm,volume_error_pct,precision,recall,relative_volume_error_pct,TP,FP,FN,TN,n_pred,n_ref,prediction_file,reference_file,summary_file
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug01,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_IV,,NA,0.7613651646,0.6146808912,NA,NA,-13.67578168,0.8216742179,0.7093038457,-13.67578168,65107,14130,26683,14639680,79237,91790,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug01,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_V,,NA,0.696239912,0.5340245635,NA,NA,50.77043374,0.5790140029,0.8729819236,50.77043374,37959,27599,5523,14674519,65558,43482,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug01,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VI,,NA,0.7354377261,0.5815749381,NA,NA,29.30489404,0.6521001046,0.8431973493,29.30489404,61077,32585,11358,14640580,93662,72435,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug01,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VII,,NA,0,0,NA,NA,NA,0,NA,NA,0,46083,0,14699517,46083,0,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug01,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VIII,,NA,0.726110433,0.5699948032,NA,NA,48.98011744,0.6067489541,0.9039353044,48.98011744,17549,11374,1865,14714812,28923,19414,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug02,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_I,,NA,0.7851985928,0.6463596339,NA,NA,-5.710017319,0.8089736399,0.762781105,-5.710017319,57696,13624,17943,14656337,71320,75639,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug02,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_II,,NA,0.8226171319,0.6986827771,NA,NA,23.22929953,0.7450835428,0.9181612307,23.22929953,70546,24136,6288,14644630,94682,76834,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug02,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_III,,NA,0.8115752449,0.6828999829,NA,NA,-4.922169611,0.8325828289,0.7916016899,-4.922169611,83757,16842,22050,14622951,100599,105807,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug02,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_IV,,NA,0.7566123854,0.6085088645,NA,NA,-22.3478122,0.8654865329,0.672069228,-22.3478122,71529,11117,34902,14628052,82646,106431,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug02,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_V,,NA,0.7180215855,0.5600886703,NA,NA,53.34408687,0.593131847,0.9095326147,53.34408687,46237,31717,4599,14663047,77954,50836,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug02,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VI,,NA,0.6861375028,0.5222293081,NA,NA,40.5434587,0.5871702945,0.8252294403,40.5434587,68787,48363,14568,14613882,117150,83355,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug02,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VII,,NA,0,0,NA,NA,NA,0,NA,NA,0,48792,0,14696808,48792,0,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug02,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VIII,,NA,0.7615807285,0.6149619487,NA,NA,39.46497037,0.6538269291,0.9118595329,39.46497037,20929,11081,2023,14711567,32010,22952,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser23_aug01,pat0025_ser23,25,23,K,Portal Venous T1w (dynportal),Couinaud_I,,NA,0.7737002095,0.6309225651,NA,NA,-16.48939245,0.8500847956,0.7099109775,-16.48939245,49123,8663,20073,14667741,57786,69196,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser23_aug01,pat0025_ser23,25,23,K,Portal Venous T1w (dynportal),Couinaud_II,,NA,0.7635821743,0.6175761611,NA,NA,21.88631712,0.6950264824,0.8471421823,21.88631712,53802,23608,9708,14658482,77410,63510,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser23_aug01,pat0025_ser23,25,23,K,Portal Venous T1w (dynportal),Couinaud_III,,NA,0.825656366,0.7030790154,NA,NA,-11.32613743,0.8783860949,0.7788988786,-11.32613743,63069,8732,17903,14655896,71801,80972,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser23_aug01,pat0025_ser23,25,23,K,Portal Venous T1w (dynportal),Couinaud_IV,,NA,0.7965597898,0.6619022558,NA,NA,3.320261055,0.7837608169,0.8097837221,3.320261055,55339,15268,12999,14661994,70607,68338,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser23_aug01,pat0025_ser23,25,23,K,Portal Venous T1w (dynportal),Couinaud_V,,NA,0.7933451603,0.6574748091,NA,NA,1.795797194,0.786347391,0.8004685954,1.795797194,55005,14945,13711,14661939,69950,68716,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser23_aug01,pat0025_ser23,25,23,K,Portal Venous T1w (dynportal),Couinaud_VI,,NA,0.8430531378,0.728687864,NA,NA,16.12401321,0.7845234696,0.9110201375,16.12401321,71434,19620,6977,14647569,91054,78411,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser23_aug01,pat0025_ser23,25,23,K,Portal Venous T1w (dynportal),Couinaud_VII,,NA,0.6820417367,0.517498737,NA,NA,62.34070428,0.551085787,0.8946365477,62.34070428,22535,18357,2654,14702054,40892,25189,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser23_aug01,pat0025_ser23,25,23,K,Portal Venous T1w (dynportal),Couinaud_VIII,,NA,0.7194859223,0.5618727157,NA,NA,8.802885175,0.6903802973,0.7511536821,8.802885175,19370,8687,6417,14711126,28057,25787,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser23_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0026_ser14_aug01,pat0026_ser14,26,14,K,Portal Venous T1w (dynportal),Couinaud_I,,NA,0.8048664628,0.6734531647,NA,NA,-14.79940895,0.8747694282,0.7453087232,-14.79940895,87260,12492,29819,15205853,99752,117079,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0026_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0026_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0026_ser14_aug01,pat0026_ser14,26,14,K,Portal Venous T1w (dynportal),Couinaud_II,,NA,0.7333287643,0.578941673,NA,NA,17.37381562,0.6790546544,0.797032358,17.37381562,53500,25286,13624,15243014,78786,67124,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0026_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0026_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0026_ser14_aug01,pat0026_ser14,26,14,K,Portal Venous T1w (dynportal),Couinaud_III,,NA,0.8302098025,0.7097082915,NA,NA,-2.690791753,0.8416882727,0.819040194,-2.690791753,75640,14227,16712,15228845,89867,92352,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0026_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0026_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0026_ser14_aug01,pat0026_ser14,26,14,K,Portal Venous T1w (dynportal),Couinaud_IV,,NA,0.02324917792,0.01176130935,NA,NA,42.62424792,0.0197750887,0.02820407154,42.62424792,1711,84812,58954,15189947,86523,60665,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0026_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0026_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0026_ser14_aug01,pat0026_ser14,26,14,K,Portal Venous T1w (dynportal),Couinaud_V,,NA,0.7031736658,0.5422265474,NA,NA,10.74607017,0.6690579922,0.7409554336,10.74607017,43460,21497,15194,15255273,64957,58654,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0026_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0026_ser14_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
